id	surface form	sign span	morphological parsing	DULAT	POS	gloss	comments
161249	ilt	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. cstr. gen.	the Goddess	Common-noun epithet referring to Athirat (DULAT), not a separate divine name.
# KTU 1.14 IV:36							
161250	ṣdynm	ṣdynm  	ṣdyn/~m	ṣdyn	TN sg. abs. gen. + encl. -m	Sidon	Primary DULAT TN and EUPT singular + enclitic -m. EUPT also discusses dual, plural, and gentilic alternatives; Burns notes the contested gentilic proposal.
161251	ṯm	ṯm	ṯm	ṯm	adv.	there	
# KTU 1.14 IV:37							
161252	ydr	ydr   	!y!(ndr[	/n-d-r/	vb G prefc. 3 m. sg.	to make a vow, promise	Assimilated root-initial /n/ in the prefix conjugation (DULAT; EUPT G-PKL).
161253	krt	krt  	krt/	krt	PN sg. abs. nom.	Kirta	
161254	ṯˤ	ṯʿ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. nom.	hero, noble	DULAT cites the phrase “Kirta the hero.”
# KTU 1.14 IV:38							
161255	iṯiṯt	i[[ṯ]]iṯt    	i(I) iṯ(I)&t	ỉ (I) | ỉṯ (I)	interj. | n. m. sg. abs. nom.	verily | presence, existence	DULAT reads ỉ ỉṯt ảṯrt, “verily, as Athirat is present”; EUPT instead parses a G suffix-conjugation 3 f. sg. of /ʔ-ṯ-y/, a root absent from DULAT.
161256	aṯrt	aṯrt  	aṯr(t(II)/t	ảṯrt (II)	DN f. sg. cstr. nom.	Athirat/Asherah	
161257	ṣrm	ṣrm	ṣr/~m	ṣr	TN sg. abs. gen. + encl. -m	Tyre	As at IV:35.
# KTU 1.14 IV:39							
161258	w	w 	w	w	conj.	and	
161259	ilt	ilt  	il(t(I)/t	ỉlt (I)	n. f. sg. cstr. nom.	the Goddess	Co-referential common-noun epithet of Athirat (DULAT/EUPT).
161260	ṣdynm	ṣdynm	ṣdyn/~m	ṣdyn	TN sg. abs. gen. + encl. -m	Sidon	As at IV:36.
# KTU 1.14 IV:40							
161261	hm	hm  	hm(II)	hm (II)	conj.	if	DULAT hm II; EUPT's homonym numbering differs.
161262	ḥry	ḥry  	ḥry/	ḥry	PN f. sg. abs. acc.	Ḥurriya	DULAT PN and Burns onomastic catalogue; object of iqḥ, not ḥr I 'intestines'.
161263	bty	bty	bt(II)/+y	bt (II)	n. m. sg. cstr. acc. + 1 c. sg. suff.	house	bty 'my house', second object/complement of iqḥ.
# KTU 1.14 IV:41							
161264	iqḥ	iqḥ  	!(ʔ&i!(lqḥ[	/l-q-ḥ/	vb G prefc. 1 c. sg.	to take home, marry	DULAT direct attestation and EUPT G-PKL 1 c. sg.
161265	ašˤrb	ašʿrb  	!(ʔ&a!]š]ˤrb(I)[	/ʕ-r-b/ (I)	vb Š prefc. 1 c. sg.	to cause to enter	DULAT and EUPT Š-PKL 1 c. sg.
161266	ġlmt	ġlmt	ġlm(t(I)/t	ġlmt (I)	n. f. sg. abs. acc.	damsel	DULAT and EUPT read the common noun “damsel,” not a divine name.
# KTU 1.14 IV:42							
161267	ḥẓry	ḥẓry  	ḥẓr/+y	ḥẓr	n. m. sg. cstr. acc. + 1 c. sg. suff.	mansion	
161268	ṯnh	ṯnh  	ṯn(I)/+h=	ṯn (I)	num. m. du. cstr. acc. + 3 f. sg. suff.	double, twofold	Substantivized cardinal: 'her double in silver' (DULAT; Tropper; EUPT Akk. m. du.).
161269	wspm	wspm 	(k&wsp/~m	ksp	n. m. sg. abs. gen. + encl. -m	silver	Primary DULAT/EUPT singular + enclitic -m; written w substitutes for expected k in kspm.
161269	wspm	wspm 	(k&wsp/m	ksp	n. m. pl. abs. gen.	silver	Alt. plural 'silver pieces' discussed by EUPT and Tropper; the same scribal w-for-k is retained.
# KTU 1.14 IV:43							
161270	atn	atn  	!(ʔ&a!(ytn[	/y-t-n/	vb G prefc. 1 c. sg.	to give, hand over, grant, bestow	DULAT direct attestation; EUPT G-PKKe 1 c. sg.
161271	w	w  	w	w	conj.	and	
161272	ṯlṯtih	ṯlṯt[[i]]h    	ṯlṯ(IV)/t+h	ṯlṯ (IV)	num. + 3 f. sg. suff.	triple	DULAT reads ṯlṯ (IV), “her triple in gold,” at 1.14 IV:43; EUPT likewise reads wa ṯalāṯataha ḫurāṣima, “her threefold amount in gold.”
161273	ḫrṣm	ḫrṣm	ḫrṣ/~m	ḫrṣ	n. m. sg. abs. gen. + encl. -m	gold	Primary DULAT/EUPT singular + enclitic -m, genitive after the substantivized numeral.
161273	ḫrṣm	ḫrṣm	ḫrṣ/m	ḫrṣ	n. m. pl. abs. gen.	gold	Alt. plural 'gold pieces' discussed by EUPT and Tropper.
# KTU 1.14 IV:44							
161274	ylk	ylk 	!y!(hlk[	/h-l-k/	vb G prefc. 3 m. sg.	to go	
161275	ym	ym  	ym(I)/	ym (I)	n. m. sg. abs. acc.	day	
161276	w	w 	w	w	conj.	and	
161277	ṯn	ṯn  	ṯn(II)/	ṯn (II)	num. m. sg. abs. acc.	second	Ordinal in the day-count.
161278	a	[[a]]  	?	?	?	?	
# KTU 1.14 IV:45							
161279	ṯlṯ	ṯlṯ  	ṯlṯ(II)/	ṯlṯ (II)	num. m. sg. abs. acc.	third	Ordinal in the day-count.
161280	rbˤ	rbʿ  	rbˤ/	rbʕ	num. m. sg. abs. acc.	fourth	Ordinal in the day-count.
161281	ym	ym 	ym(I)/	ym (I)	n. m. sg. abs. acc.	day	
# KTU 1.14 IV:46							
161282	aḫr	aḫr  	aḫr	ảḫr	prep.	after, at	Temporal aḫr špšm 'after/at sunset' (EUPT).
161283	špšm	špšm  	špš/~m	špš	n. f. sg. abs. gen. + encl. -m	sun	Temporal locative with enclitic -m.
161284	b	b 	b	b	prep.	on	
161285	rbˤ	rbʿ	rbˤ/	rbʕ	num. m. sg. abs. gen.	fourth	Temporal b rbˤ 'on the fourth (day)'.
# KTU 1.14 IV:47							
161286	ymġy	ymġy  	!y!mġy[	/m-ġ-y/	vb G prefc. 3 m. sg.	to come, arrive	
161287	l	l 	l(I)	l (I)	prep.	to	
161288	udm	udm  	udm/	ủdm	TN f. sg. abs. gen.	Udum	
161289	rbt	rbt	rb(I)/t	rb (I)	adj. f. sg. abs. gen.	great	
# KTU 1.14 IV:48							
161290	w	w 	w	w	conj.	and	
161291	udm	udm  	udm/	ủdm	TN f. sg. abs. gen.	Udum	Coordinated complement of l from IV:47.
161292	ṯrrt	[ṯr]rt	ṯrr(t/t	ṯrrt	adj. f. sg. abs. gen.	powerful	
# KTU 1.14 IV:49							
161293	ygrnn	[[y]]grnn    	gr(y[:d~nn	/g-r(-y)/	vb D suffc. 3 m. sg. + energic -nn	to attack	EUPT reads garrâninna, D-SK 3 m. sg., and understands an object pronoun within the energized ending.
161293	ygrnn	[[y]]grnn    	gr(y[~nn	/g-r(-y)/	vb G suffc. 3 m. sg. + energic -nn	to attack	Alt. DULAT G-stem, parallel to the imperative at III:6.
161294	ˤrm	ʿrm	ˤr(I)/~m	ʕr (I)	n. f. sg. abs. acc. + encl. -m	city	Primary EUPT singular accusative + emphatic -m.
161294	ˤrm	ʿrm	ˤr(I)/m	ʕr (I)	n. f. pl. abs. acc.	city	Alt. DULAT/Martijn-Tania plural 'cities'.
# KTU 1.14 IV:50							
161295	yšrna	[[y]]šrna      	šr(II)[~n&a	/š-r/ (II)	vb G suffc. 3 m. sg. + energic -n	to besiege	DULAT /š-r/ (II) and the parallel šrn at III:6 support “besiege”; EUPT instead reconstructs weak-final /š-r-w/.
161296	pdrm	pdrm	pdr(I)/m	pdr (I)	n. m. pl. abs. acc.	town	Primary DULAT/Martijn-Tania plural 'towns', object of yšrna.
161296	pdrm	pdrm	pdr(I)/~m	pdr (I)	n. m. sg. abs. acc. + encl. -m	town	Alt. EUPT singular + emphatic -m; DULAT's lexeme is masculine, despite EUPT's feminine tag.
# KTU 1.14 IV:51							
161297	sˤt	sʿt  	sˤ[/t=	/s-ʕ/	vb G pass. ptcpl. f. pl. abs. nom.	to sweep, remove	Primary Martijn/Tania passive participle, parallel to III:7; /t= is the feminine plural formative.
161297	sˤt	sʿt  	sˤ[t===	/s-ʕ/	vb G suffc. 3 f. sg.	to sweep, remove	Alt. EUPT G-SK 3 f. sg. saˤât.
161298	b	b 	b	b	prep.	in, from	
161299	šdm	šdm  	šd(I)/m	šd (I)	n. m. pl. abs. gen.	cultivated field	Plural after b.
161300	ḥṭbt	ḥṭb<t>	ḥṭb(t/t=	ḥṭbt	n. f. pl. abs. nom.	wood-cutter	DULAT lexical noun ḥṭbt, coordinated with ḥpšt. EUPT instead proposes a G active participle f. sg.; DULAT has no corresponding verbal root, so no unsupported verbal morphology is fabricated.
# KTU 1.14 IV:52							
161301	w	w 	w	w	conj.	and	
161302	b	b 	b	b	prep.	in, from	
161303	grnm	grnm  	grn(I)/m	grn (I)	n. m. pl. abs. gen.	threshing-floor	DULAT identifies grnm here as the masculine plural morphological variant of grnt after b.
161304	ḥpšt	ḥpšt	ḥpš(t/t=	ḥpšt	n. f. pl. abs. nom.	woman gathering straw	DULAT lexical noun ḥpšt, coordinated with ḥṭbt. EUPT instead proposes an active participle f. sg.; DULAT lacks that verbal root.
# KTU 1.14 V:1							
161305	sˤt	sʿt  	sˤ[/t=	/s-ʕ/	vb G pass. ptcpl. f. pl. abs. nom.	to sweep	Primary Martijn/Tania passive participle, parallel to III:9.
161305	sˤt	sʿt  	sˤ[t===	/s-ʕ/	vb G suffc. 3 f. sg.	to sweep	Alt. EUPT G-SK 3 f. sg. saˤât.
161306	b	b 	b	b	prep.	in	
161307	npk	npk  	npk(I)/	nb/pk (I)	n. m. sg. abs. gen.	fountain	Genitive after b; DULAT nb/pk I. Belmonte instead treats the spelling here as a toponym, but the context does not independently establish a place-name reading.
161308	šibt	šibt  	šib(t/t=	šỉbt	n. f. pl. abs. nom.	water bearer	Primary DULAT lexical noun šỉbt; lexical final -t is also encoded as the feminine plural ending.
161308	šibt	šibt  	š(ʔ&ib[/t=	/š-ʔ-b/	vb G act. ptcpl. f. pl. abs. nom.	to draw water	Alt. Martijn/Tania active participle used as an agent noun; EUPT agrees on participial POS but vocalizes feminine singular.
161308	šibt	šibt  	š(ʔ&ib[/t	/š-ʔ-b/	vb G act. ptcpl. f. sg. abs. nom.	to draw water	Alt. EUPT šāʔibatu, singular feminine active participle 'the woman who draws water'.
161309	w	w 	w	w	conj.	and	
161310	b	b 	b	b	prep.	in	
# KTU 1.14 V:2							
161311	mqr	mqr  	mqr/	m/bqr	n. m. sg. abs. gen.	spring	Genitive after b; DULAT m/bqr and the parallel III:9 bqr preserve the m/b variant.
161312	mmlatḥx	mmlat[[ḥx ]]	!m!ml(ʔ&a[:d/t=	/m-l-ʔ/	vb D act. ptcpl. f. pl. abs. nom.	to fill	Martijn and Tania read a D active participle used as an agent noun.
161312	mmlatḥx	mmlat[[ḥx ]]	!m!ml(ʔ&a[:d/t	/m-l-ʔ/	vb D act. ptcpl. f. sg. abs. nom.	to fill	Alt. EUPT mumalliʔatu, D active participle feminine singular.
# KTU 1.14 V:3							
161313	dm	dm  	dm[	/d-m/	vb G suffc. 3 m. sg.	to remain still	Narrative suffix conjugation in the resumed day-count (EUPT G-SK 3 m. sg.); verb, not dm II 'blood'.
161314	ym	ym  	ym(I)/	ym (I)	n. m. sg. abs. acc.	day	
161315	w	w 	w	w	conj.	and	
161316	ṯn	ṯn 	ṯn(II)/	ṯn (II)	num. m. sg. abs. acc.	second	Ordinal in the day-count, parallel to III:10.
161317	ṯlṯ	[[ṯlṯ]]	?	?	?	?	
# KTU 1.14 V:4							
161318	ṯlṯ	ṯlṯ  	ṯlṯ(II)/	ṯlṯ (II)	num. m. sg. abs. acc.	third	Ordinal continuation of the day-count.
161319	rbˤ	rbʿ  	rbˤ/	rbʕ	num. m. sg. abs. acc.	fourth	Ordinal continuation of the day-count.
161320	ym	ym	ym(I)/	ym (I)	n. m. sg. abs. acc.	day	
# KTU 1.14 V:5							
161321	ḫmš	ḫmš  	ḫmš(I)/	ḫmš (I)	num. m. sg. abs. acc.	five	Cardinal continuation of the day-count.
161322	ṯdṯ	ṯdṯ  	ṯdṯ/	ṯdṯ	num. m. sg. abs. acc.	sixth	Ordinal continuation of the day-count (DULAT; EUPT).
161323	ym	ym	ym(I)/	ym (I)	n. m. sg. abs. acc.	day	
# KTU 1.14 V:6							
161324	mk	mk  	mk(II)	mk (II)	deictic functor	behold!	
161325	špšm	špšm  	špš/~m	špš	n. f. sg. abs. + encl. -m	sun	Temporal locative with enclitic -m, parallel to III:14.
161326	b	b 	b	b	prep.	on	
161327	šbˤ	šbʿ	šbˤ(I)/	šbʕ (I)	num. m. sg. abs. gen.	seventh	Temporal b šbˤ 'on the seventh', parallel to III:15.
# KTU 1.14 V:7							
161328	w	w 	w	w	conj.	and	
161329	l	l  	l(II)	l (II)	adv.	no	Formula w l yšn, parallel to III:15.
161330	yšn	yšn  	!y!(yšn[	/y-š-n/	vb G prefc. 3 m. sg.	to sleep, fall asleep	
161331	pbl	pbl	pbl/	pbl	PN m. sg. abs. nom.	Pabilu	
# KTU 1.14 V:8							
161332	mlk	mlk  	mlk(I)/	mlk (I)	n. m. sg. abs. nom.	king	
161333	l	l 	l(I)	l (I)	prep.	to	
161334	qr	q[r]    	qr(II)/	qr (II)	n. m. sg. cstr. gen.	noise	EUPT reads a construct noun “noise” in the emended q[r] ṯigqt, excluding qr “spring” and “wall.”
161335	ṯigqt	ṯi[[g]]qt  	ṯi(g&q(t/t	ṯỉgt	n. f. sg. cstr. gen.	neighing	The edited reading has q where DULAT's lexeme ṯỉgt has g; compare the parallel at III:16.
# KTU 1.14 V:9							
161336	ibrh	ibrh  	ibr(I)/+h	ỉbr (I)	n. m. pl. cstr. gen. + 3 m. sg. suff.	bull, stallion	Suffixed construct 'his bulls/stallions', parallel to III:16.
161337	l	l 	l(I)	l (I)	prep.	to	EUPT reads the preposition governing ql, “because of the noise”; negative and affirmative l are rejected.
161338	ql	ql  	ql(I)/	ql (I)	n. m. sg. cstr. gen.	roar	Nominal auditory phrase, parallel to III:17 and EUPT; not /q-l/ 'fall'.
161339	nhqt	nhqt	nhq(t/t	nhqt	n. f. sg. cstr. gen.	braying	
# KTU 1.14 V:10							
161340	ḥmrh	ḥmr[h  ]  	ḥmr(I)/+h	ḥmr (I)	n. m. pl. cstr. gen. + 3 m. sg. suff.	donkey	Suffixed construct 'his donkeys', parallel to III:17.
161341	lgˤt	[lgʿ]t    	l(I) gˤ(t/t	l (I) | gʕt	prep. | n. f. sg. cstr. gen.	to | bellowing	Parallel to III:18.
161342	alp	alp	alp(I)/	ảlp (I)	n. m. pl. cstr. gen.	bullock	Plural construct in 'the bellowing of the ploughman's cattle', parallel to III:18.
# KTU 1.14 V:11							
161343	ḥrṯ	ḥrṯ 	ḥrṯ/	ḥrṯ	n. m. sg. abs. gen.	ploughman	Primary DULAT noun, dependent on alp; parallel to III:18.
161343	ḥrṯ	ḥrṯ 	ḥrṯ[/	/ḥ-r-ṯ/	vb G act. ptcpl. m. sg. abs. gen.	to plough	Alt. Martijn/Tania active participle used as an agent noun.
161344		[  ]  	?	?	?	?	
161345	l	[l]  	l(I)	l (I)	prep.	to	
161346	zġt	zġt   	zġ(t/t	zġt	n. f. sg. cstr. gen.	howl	
161347	klb	klb	klb(I)/	klb (I)	n. m. pl. cstr. gen.	dog	Plural construct, parallel to III:19.
# KTU 1.14 V:12							
161348	ṣpr	[ṣ]pr [ ]  	ṣpr(I)/	ṣpr (I)	n. m. sg. abs. gen.	bird	Parallel klb ṣpr, “bird-dogs,” at III:19.
161349	apnk	[ap]nk	apnk	ảpnk	adv. functor of illation	then	Independent DULAT lexeme ảpnk, not ảp plus a suffix.
# KTU 1.14 V:13							
161350	pbl	[p]bl    	pbl/	pbl	PN m. sg. abs. nom.	Pabilu	
161351	mlkgm	[mlk .g]m    	mlk(I)/ g/~m	mlk (I) | g	n. m. sg. abs. nom. | n. m. sg. abs. acc. + encl. -m	king | loud voice	Two lexical words joined across the divider: mlk + gm; EUPT takes gm as an emphatic accusative 'aloud'.
161352	l	l 	l(I)	l (I)	prep.	to	
161353	aṯt	aṯt	aṯ(t/t+h	ảṯt	n. f. sg. cstr. gen. + 3 m. sg. suff.	woman	MERGE WITH THE NEXT: aṯt+h = aṯth 'his wife'; one lexical word split by TF.
# KTU 1.14 V:14							
161354	h	[h  ]  	aṯ(t/t+h	ảṯt	n. f. sg. cstr. gen. + 3 m. sg. suff.	woman	MERGE WITH THE PREVIOUS.
161355	k	[k]  	k(III)	k (III)	Subordinating or completive functor	in compounds, with exclamatory function	DULAT k III supplies the exclamatory formula k yṣḥ; EUPT likewise treats the clause as Pabilu's exclamation.
161356	yṣḥ	yṣ[ḥ ]  	!y!ṣḥ[	/ṣ-ḥ/	vb G prefc. 3 m. sg.	to exclaim	
161357	šmˤ	šmʿ  	!!šmˤ[	/š-m-ʕ/	vb G impv. 2 f. sg.	to hear	Imperative addressed to Pabilu's wife (EUPT G-Imp. 2 f. sg.).
161358	mˤ	mʿ	mˤ(II)	mʕ (II)	adv.	as one, together	DULAT adverb; EUPT interprets it here as a discourse particle 'now/indeed'.
# KTU 1.14 V:15							
161359	l	[l ] 	l(I)	l (I)	prep.	to	DULAT cites the fragment [l n]mˤt aṯt with prepositional l; the negative and affirmative homonyms have no support here.
161360	n	[n]  	nˤm(t(I)/t	nʕmt (I)	adj. f. sg. abs. nom.	lovely	MERGE WITH THE NEXT: n+ˤmt = nˤmt 'lovely'; one adjective split by TF. EUPT reconstructs the vocative phrase '[lovely] my wife'.
161361	ˤmt	ʿmt  	nˤm(t(I)/t	nʕmt (I)	adj. f. sg. abs. nom.	lovely	MERGE WITH THE PREVIOUS.
161362	aṯty	aṯty	aṯ(t/t+y	ảṯt	n. f. sg. cstr. nom. + 1 c. sg. suff.	woman	Vocative 'my wife' (EUPT).
# KTU 1.14 V:16							
161363	xxxxxl	[xxxxx]l    	?	?	?	?	
161364	tḥm	tḥm	tḥm/	tḥm	n. m. sg.	message	The surrounding reconstruction is uncertain; EUPT likewise leaves the noun's case unspecified.
# KTU 1.14 V:17							
161365	xxxx	[xxxx  ]  	?	?	?	?	
161366	krttk	[k]rt .tk	krt/ tk/	krt | tk	PN m. sg. abs. gen. | n. m. sg. abs. gen.	Kirta | centre, middle	DULAT cites krt tk; the syntax remains uncertain.
# KTU 1.14 V:18							
161367	xxxxxn	[xx]x[xx]n	?	?	?	?	
# KTU 1.14 V:19							
161368	xxxxh	[xxxx]h  	?	?	?	?	
161369	l	l 	l(I)	l (I)	prep.	to	
161370	ˤdb	ʿdb	!!ˤdb[/	/ʕ-d-b/	vb G inf.	to prepare	EUPT parses the infinitive.
# KTU 1.14 V:20							
161371	xxxxbn	[xxxx]bn    	?	?	?	?	
161372	ydh	ydh	yd(I)/+h	yd (I)	n. f. sg. cstr. gen. + 3 m. sg. suff.	hand	
# KTU 1.14 V:21							
161373	xxxxx	[xxxxx]  	?	?	?	?	
161374	blišlḥ	bl .išlḥ	bl(I) !(ʔ&i!šlḥ(I)[	bl (I) | /š-l-ḥ/ (I)	adv. or emph. functor | vb G prefc. 1 c. sg.	surely | to send	Primary DULAT exact attestation at CAT 1.14 V:21: affirmative bl išlḥ 'I am going to send'. Two lexical words are joined across the divider.
161374	blišlḥ	bl .išlḥ	bl(II) !(ʔ&i!šlḥ(I)[	bl (II) | /š-l-ḥ/ (I)	prep. | vb G prefc. 1 c. sg.	without | to send	Alt. EUPT negative reading 'I shall not send'; bl II supplies the privative/negative interpretation.
# KTU 1.14 V:22							
161375	xxxxxnh	[xxxxx]nh    	?	?	?	?	
161376	gm	gm	g/~m	g	n. m. sg. abs. acc. + encl. -m	loud voice	Emphatic accusative 'aloud' (EUPT), with enclitic -m.
# KTU 1.14 V:23							
161377	l	[l  ]  	l(I)	l (I)	prep.	to	
161378	xxxx	[xxxx   ]  	?	?	?	?	
161379	k	[k]  	k(III)	k (III)	Subordinating or completive functor	in compounds, with exclamatory function	Repeated exclamatory formula k yṣḥ; compare V:14.
161380	yṣḥ	yṣḥ	!y!ṣḥ[	/ṣ-ḥ/	vb G prefc. 3 m. sg.	to exclaim	
# KTU 1.14 V:24							
161381	xxxxx	[xxxxx  ]  	?	?	?	?	
161382	kbd	[k]bd    	kbd(II)/	kbd (II)	n. m. sg. cstr.	total	DULAT cites kbd ˤr, “the total of the city.”
161383	ˤr	ʿr	ˤr(I)/	ʕr (I)	n. f. sg. abs. gen.	city	
# KTU 1.14 V:25							
161384	xxxxxxbbx	[xxxxxx]bb[[x]]	?	?	?	?	
# KTU 1.14 V:26							
161385	xxxxxxlmy	x[xxxxx]lmy	?	?	?	?	
# KTU 1.14 V:27							
161386	btxxxxxp	bt[xxxxx]p	?	?	?	?	
# KTU 1.14 V:28							
161387	hxxxxx	h[xxxxx  ]  	?	?	?	?	
161388	dbḥ	[d]bḥ	dbḥ/	dbḥ	n. m. sg.	sacrifice	
# KTU 1.14 V:29							
161389	tdxxxx	td[xxxx  ]  	?	?	?	?	
161390	idk	[id]k	idk	ỉdk	narrative adv. functor	then	
# KTU 1.14 V:30							
161391	pnm	pnm[  ]  	pn(m/m	pnm	n. m. pl. abs. acc.	face	Object in the idiom pnm al ttn 'do not set out'; EUPT Akk. m. pl.
161392	al	[al  ]  	al(II)	ảl (II)	pos. functor	surely	Journey formula pnm al ttn: positive/asseverative ảl II, not prohibitive ảl I (DULAT; EUPT).
161393	ttn	[tt]n	!t!(ytn[	/y-t-n/	vb G prefc. 2 m. du.	to give	Prefix conjugation addressed to the two messengers (EUPT 2 m. du.); root-initial y is not written.
# KTU 1.14 V:31							
161394	ˤm	ʿm  	ˤm(I)	ʕm (I)	prep.	to	
161395	krt	k[rt  ]  	krt/	krt	PN m. sg. abs. gen.	Kirta	
161396	mswn	[ms]wn	mswn/	mswn	n. m. sg. abs. acc.	delegate	DULAT noun mswn; EUPT parses accusative singular but notes the competing contextual interpretation 'night-quarters/camp'.
# KTU 1.14 V:32							
161397	w	w 	w	w	conj.	and	
161398	rgm	rg[m  ]  	!!rgm[	/r-g-m/	vb G impv. 2 m. du.	to say	Imperative addressed to the two messengers (EUPT G-Imp. 2 m. du.).
161399	l	[l ] 	l(I)	l (I)	prep.	to	
161400	krt	[krt  ]  	krt/	krt	PN m. sg. abs. gen.	Kirta	
161401	ṯˤ	ṯʿ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. gen.	hero	
# KTU 1.14 V:33							
161402	tḥm	tḥm[  ]  	tḥm/	tḥm	n. m. sg. cstr. nom.	message	Construct in tḥm pbl mlk, parallel to III:21.
161403	pblmlk	[pbl .mlk]	pbl/ mlk(I)/	pbl | mlk (I)	PN m. sg. abs. gen. | n. m. sg. abs. gen.	Pabilu | king	Two lexical words joined across the divider: pbl + mlk, parallel to III:21.
# KTU 1.14 V:34							
161404	qḥ	qḥ  	!!(lqḥ[	/l-q-ḥ/	vb G impv. m. sg.	to take	Imperative introducing the ransom list, parallel to III:22.
161405	ksp	k[sp  ]  	ksp/	ksp	n. m. sg. abs. acc.	silver	
161406	w	[w ] 	w	w	conj.	and	
161407	yrq	[yr]q	yrq/	yrq	n. m. sg. cstr. acc.	greenish-yellow metal/gold	Construct expression yrq ḫrṣ 'yellow gold', parallel to III:22.
# KTU 1.14 V:35							
161408	ḫrṣ	ḫrṣ[  ]  	ḫrṣ/	ḫrṣ	n. m. sg. abs. acc.	gold	Object phrase yrq ḫrṣ, parallel to III:22.
161409	yd	[yd  ]  	yd(I)/	yd (I)	n. f. sg. cstr. acc.	together with	Grammaticalized yd I; DULAT and EUPT take it as 'together with'.
161410	mqmh	[mqm]h	mqm/+h	mqm	n. m. sg. cstr. gen. + 3 m. sg. suff.	place, source	'Its source/place', parallel to III:23.
# KTU 1.14 V:36							
161411	ˤbd	ʿbd[  ]  	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. acc.	servant	Construct in ˤbd ˤlm 'a perpetual slave', object in the ransom list.
161412	ˤlm	[ʿlm  ]  	ˤlm(I)/	ʕlm (I)	n. m. sg. abs. gen.	eternity	DULAT and EUPT read ʕlm (I) “eternity,” not ʕl plus enclitic -m.
161413	ṯlṯ	[ṯlṯ]	ṯlṯ(I)/	ṯlṯ (I)	num. m. sg. abs. acc.	three	Primary EUPT/contextual reading 'three horses', parallel to III:24.
161413	ṯlṯ	[ṯlṯ]	ṯlṯ(III)/	ṯlṯ (III)	n. m. pl. cstr. acc.	charioteer	Alt. DULAT direct-attestation reading 'charioteers of horses/a chariot'.
# KTU 1.14 V:37							
161414	sswm	ss[wm  ]  	ssw/m	s:śs/św	n. m. pl. abs. acc.	horse	Primary cardinal phrase 'three horses', parallel to III:24.
161414	sswm	ss[wm  ]  	ssw/m	s:śs/św	n. m. pl. cstr. acc.	horse	Alt. construct state under DULAT's occupational reading.
161415	mrkbt	[mrkbt]	mrkb(t/t	mrkbt	n. f. sg. abs. acc.	chariot	Primary EUPT and DULAT singular reading, parallel to III:24.
161415	mrkbt	[mrkbt]	mrkb(t/t=	mrkbt	n. f. pl. abs. acc.	chariot	Alt. Martijn/Tania plural ending /t=.
# KTU 1.14 V:38							
161416	b	b 	b	b	prep.	from	
161417	trbṣ	t[rbṣ  ]  	trbṣ/	trbṣ	n. m. sg. cstr. gen.	yard, stable	Construct after b and before bn amt, parallel to III:25.
161418	bn	[bn  ]  	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	bn amt 'son of a slave-woman', not b plus enclitic n.
161419	amt	[amt]	am(t(I)/t	ảmt (I)	n. f. sg. abs. gen.	female slave	EUPT reads the noun ảmt, “female slave,” not /m-t/ “die.”
# KTU 1.14 V:39							
161420	qḥ	[qḥ  ]  	!!(lqḥ[	/l-q-ḥ/	vb G impv. m. sg.	to take	Imperative, with Kirta as vocative.
161421	krt	[krt  ]  	krt/	krt	PN m. sg. abs. nom.	Kirta	Vocative addressee of qḥ.
161422	šlmm	[šlmm]	šlm(II)/m	šlm (II)	n. m. pl. abs. acc.	communion sacrifice	Plural object with -m, parallel to III:26; not enclitic -m.
# KTU 1.14 V:40							
161423	šlmm	š[lmm  ]  	šlm(II)/m	šlm (II)	n. m. pl. abs. acc.	communion sacrifice	Repeated plural object with -m.
161424	al	[al  ]  	al(I)	ảl (I)	neg. functor	no	EUPT reads the prohibitive negative in al ṭsr, “do not besiege”; affirmative al (II) is rejected.
161425	ṭsr	[ṭsr]	!ṭ!(ṣ&sr(r[	/ṣ-r(-r)/	vb G prefc. 2 m. sg.	to besiege	Prohibitive al ṭsr; ṭ is written where the parallel III:29 has the expected preformative-plus-root sequence tṣ.
# KTU 1.14 V:41							
161426	udm	[udm  ]  	udm/	ủdm	TN f. sg. abs. acc.	Udum	EUPT reads the prohibition “do not besiege Udum.”
161427	rbt	[rbt  ]  	rb(I)/t	rb (I)	adj. f. sg. abs. acc.	great	
161428	w	[w ] 	w	w	conj.	and	
161429	udm	[udm]	udm/	ủdm	TN f. sg. abs. acc.	Udum	Second coordinated object of al ṭsr.
# KTU 1.14 V:42							
161430	ṯrrt	[ṯrrt  ]  	ṯrr(t/t	ṯrrt	adj. f. sg. abs. acc.	powerful	
161431	udm	[udm  ]  	udm/	ủdm	TN f. sg. abs. nom.	Udum	
161432	ytnt	[ytnt]	ytn(t/t	ytnt	n. f. sg. cstr. nom.	gift	DULAT ytnt in ytnt il; noun, not /y-t-n/ verbal morphology.
# KTU 1.14 V:43							
161433	il	[il  ]  	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	
161434	w	[w ] 	w	w	conj.	and	
161435	ušn	[ušn  ]  	ušn/	ủšn	n. m. sg. cstr. nom.	present	Coordinated predicate ušn ab adm, parallel to III:31.
